"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.03294567432353e-17,0.0933001098511119,0.983,0.962,3.47906432568907e-13,"SNRPF"
1.03508434451626e-17,0.0773269398635712,0.741,0.622,3.48626758076522e-13,"RBBP4"
1.04170256186553e-17,0.0441327631186419,0.259,0.186,3.50855839861928e-13,"THOC3"
1.06854299350761e-17,0.090759085692651,0.983,0.96,3.59895965643299e-13,"PRDX2"
1.12163930838369e-17,0.06322985195885,0.207,0.143,3.7777933545671e-13,"CCKBR"
1.1629844331495e-17,0.0346530810973948,0.228,0.158,3.91704786929082e-13,"SNX7"
1.16666475166122e-17,0.0905342809610556,0.931,0.876,3.92944355007016e-13,"LSM3"
1.27368955794622e-17,0.0468126183569315,0.22,0.154,4.28991380011867e-13,"NQO1"
1.28686106117181e-17,0.0264845865787792,0.253,0.18,4.33427674013278e-13,"EXOSC9"
1.3145855197974e-17,0.0605435438108883,0.54,0.427,4.42765548922962e-13,"DDX1"
1.38204322451685e-17,0.0876722760057174,0.974,0.947,4.6548597844952e-13,"NDUFB11"
1.39849832870512e-17,0.0604172097603072,0.498,0.394,4.71028222091173e-13,"PDIA4"
1.71507334343078e-17,0.0513165782438754,0.441,0.342,5.77653852800921e-13,"YEATS4"
1.72999266032264e-17,0.0412163362627664,0.351,0.262,5.82678827923267e-13,"PMPCA"
1.73158947330334e-17,0.0483794070311917,0.402,0.306,5.83216650503299e-13,"CNDP2"
1.76345177507007e-17,0.0969247273506548,0.734,0.627,5.93948192361349e-13,"ADRM1"
1.81233699734065e-17,0.0887944016704956,0.986,0.969,6.10413224074304e-13,"ATP5G3"
1.85643494102658e-17,0.115646269704774,0.857,0.771,6.25265852487163e-13,"MAP1B"
1.88443237881607e-17,0.0940847414165922,0.903,0.823,6.3469566950904e-13,"ILF2"
1.92783165421322e-17,0.0959057345745991,0.968,0.92,6.49312979455556e-13,"ATP5B"
1.97831285199746e-17,0.0366692740523216,0.244,0.172,6.66315551681266e-13,"ISOC1"
2.03806151269646e-17,0.0570275951025146,0.55,0.439,6.86439498091294e-13,"NRBP1"
2.21958097526067e-17,0.0445245565196705,0.314,0.232,7.47577068277546e-13,"UNC50"
2.22366719062611e-17,0.0383144393223101,0.205,0.141,7.48953346474781e-13,"BAZ1A"
2.40748587472566e-17,0.0929154178815101,0.824,0.728,8.10865317466349e-13,"PPP2R1A"
2.4754698004468e-17,0.0507964800197827,0.461,0.36,8.33762983488486e-13,"UROD"
2.58371210970855e-17,0.0835525637165953,0.794,0.689,8.70220075670938e-13,"OLA1"
2.63740065763171e-17,0.0322427043900873,0.221,0.154,8.88302915496938e-13,"TMBIM4"
2.69197995705419e-17,0.039382361838329,0.26,0.186,9.06685769335421e-13,"SUCLG2"
2.70032024347672e-17,0.0550538703496014,0.433,0.338,9.09494861205395e-13,"NXT1"
2.83366664568939e-17,0.047825497068779,0.371,0.28,9.54407262934644e-13,"CRELD2"
2.941367060382e-17,0.0556001811882976,0.518,0.406,9.90681839607262e-13,"PABPC4"
3.04992051327325e-17,0.0772794338944345,0.765,0.655,1.02724372807556e-12,"POLR2K"
3.55526377176238e-17,0.0375365416723882,0.358,0.267,1.19744839096729e-12,"GPN3"
3.56094065938292e-17,0.0353881553743133,0.212,0.148,1.19936042348676e-12,"LTV1"
3.57757194954239e-17,0.0591957639192613,0.573,0.456,1.20496200832537e-12,"NSFL1C"
3.64160855605895e-17,0.0578449641751592,0.51,0.403,1.22653017776621e-12,"IMMP1L"
3.67054492716241e-17,0.0912388750485389,0.835,0.745,1.23627623691757e-12,"PSIP1"
3.74478135731394e-17,0.0537806600549372,0.523,0.414,1.26127980895691e-12,"COPS5"
3.83530057834528e-17,0.0582951170464243,0.592,0.48,1.29176758779247e-12,"DGCR6L"
3.98528295377918e-17,0.0991581390826648,0.665,0.556,1.34228315166237e-12,"RPN2"
4.01852017420096e-17,0.0422433079277681,0.223,0.156,1.35347777987262e-12,"PNMA1"
4.08407362880178e-17,0.0326294639879736,0.19,0.129,1.37555683891673e-12,"N6AMT2"
4.33806370770782e-17,-0.0461075826055879,1,1,1.46110323739307e-12,"RPS2"
4.50677624634056e-17,0.0706669892575781,0.668,0.554,1.51792730752996e-12,"MRPL3"
4.90322816123394e-17,0.0627807480405791,0.542,0.431,1.6514562769852e-12,"POP5"
4.93020169806915e-17,0.0411630083769953,0.273,0.198,1.66054123392667e-12,"LIG1"
4.93620574396863e-17,0.0540672694952369,0.512,0.403,1.66256345662608e-12,"NIFK"
4.99321708526053e-17,0.0440482874183485,0.404,0.308,1.6817654464866e-12,"UGDH"
5.30606789248129e-17,0.0320886263923593,0.334,0.248,1.78713672686662e-12,"SLC35A4"
5.38992697504008e-17,-0.0591850820610471,1,1,1.81538130446325e-12,"RPS27"
5.4903784094461e-17,0.0516182857791273,0.499,0.394,1.84921435208554e-12,"COMMD4"
5.83246143476017e-17,0.0467903757455764,0.411,0.316,1.96443133584157e-12,"FAM127A"
5.84266909237469e-17,-0.052431955816572,1,1,1.96786937700272e-12,"RPL29"
6.39239690178862e-17,0.0348150759649293,0.243,0.173,2.15302320049143e-12,"MRPS28"
6.70205773161997e-17,0.0410955507075074,0.203,0.141,2.25732006458692e-12,"MCM10"
6.88696902632164e-17,0.0486263080682324,0.524,0.415,2.31960003775539e-12,"TBPL1"
7.06625240549219e-17,0.0335062108510373,0.354,0.266,2.37998447269382e-12,"EZH2"
7.20856165877231e-17,0.105278221908125,0.815,0.72,2.4279156522911e-12,"EIF5B"
7.49672964288343e-17,0.0871053015108028,0.841,0.746,2.52497351101957e-12,"PPP1CA"
7.81577517246177e-17,0.0380645248260483,0.356,0.266,2.63243123583685e-12,"RAE1"
8.8177320745508e-17,0.0765447746445684,0.771,0.653,2.96990034002946e-12,"GTF2A2"
9.26403134405173e-17,0.0616254481188694,0.603,0.487,3.12021839699006e-12,"ARPC5L"
9.67890044427542e-17,0.0304897303500776,0.229,0.161,3.25995045863640e-12,"CARS2"
1.00287648758449e-16,0.0865473785101883,0.662,0.555,3.37778829783331e-12,"HACD3"
1.01641593432579e-16,0.0809311977658418,0.888,0.792,3.42339050840268e-12,"TCEAL8"
1.1023431183022e-16,0.090906726631973,0.789,0.679,3.71280185675364e-12,"HNRNPAB"
1.13524135546828e-16,0.035702428352884,0.167,0.112,3.8236064093527e-12,"FANCG"
1.14587797206617e-16,0.0507678416600812,0.474,0.373,3.85943159771605e-12,"EXOSC3"
1.16370579495702e-16,0.0669158529149932,0.548,0.442,3.91947748799474e-12,"MAD2L1"
1.17988897168496e-16,0.0288462408599378,0.222,0.156,3.97398404553212e-12,"RNF146"
1.18261482257953e-16,0.0683519307955571,0.413,0.321,3.98316498393012e-12,"PLTP"
1.21617401584155e-16,0.0804713785172906,0.725,0.616,4.09619570275594e-12,"PHF5A"
1.50560849525875e-16,0.0368892131814619,0.32,0.237,5.07103997288099e-12,"RUSC1"
1.5190715240926e-16,0.0311137320861652,0.17,0.114,5.11638480029627e-12,"AC011043.1"
1.54747337985736e-16,0.0854681828519086,0.808,0.699,5.21204509069757e-12,"DAD1"
1.55346072461565e-16,0.0345065972135599,0.151,0.099,5.23221106657797e-12,"SARS2"
1.57335488800656e-16,0.0373057337612487,0.281,0.206,5.29921659829491e-12,"AK1"
1.69374122903245e-16,0.0631648991421669,0.664,0.547,5.7046898335042e-12,"HAUS1"
1.6995631357622e-16,0.0285765058308186,0.3,0.22,5.72429859756067e-12,"MNAT1"
1.77223408504853e-16,0.0344823653717669,0.125,0.078,5.96906162185194e-12,"WDR76"
1.91674836766295e-16,0.0314236862185298,0.194,0.133,6.45580017712559e-12,"FTSJ3"
1.95789639303733e-16,0.0369541108628732,0.16,0.106,6.59439084138904e-12,"TIGAR"
2.05810074824804e-16,0.0478209664620719,0.454,0.35,6.93188913017423e-12,"SMC1A"
2.11777482406519e-16,0.042712301736347,0.296,0.22,7.13287738493397e-12,"NUB1"
2.16461713485636e-16,-0.0581651213670309,1,1,7.29064697190971e-12,"RPS8"
2.28271643843532e-16,0.0290842886529649,0.295,0.217,7.68841723629399e-12,"NCAPH2"
2.30924561033676e-16,0.035820266584581,0.145,0.094,7.77777014017523e-12,"PAQR4"
2.322650742492e-16,0.0781148499308411,0.996,0.99,7.82291996578729e-12,"MARCKSL1"
2.3364721915465e-16,0.0858189485455767,0.91,0.849,7.86947198834776e-12,"ENY2"
2.44668933563084e-16,0.0648162486953556,0.583,0.472,8.24069435133824e-12,"ARHGDIA"
2.55039059031591e-16,0.0889451644791566,0.935,0.87,8.58997054724301e-12,"SRSF9"
2.63607640853198e-16,0.0349578389095719,0.311,0.23,8.87856895157655e-12,"SKP2"
2.74628929048325e-16,0.0315291925060326,0.404,0.308,9.24977695927663e-12,"PTPRA"
2.76582409290616e-16,0.0359266139261302,0.205,0.143,9.31557212731724e-12,"MPV17L2"
2.78251043765031e-16,0.0413127308715412,0.263,0.192,9.37177340505002e-12,"CETN3"
2.79948278435352e-16,0.0366485694991293,0.439,0.341,9.4289379659811e-12,"PTS"
2.8560838175109e-16,0.0356444809315182,0.353,0.266,9.61957590575845e-12,"FAHD2A"
2.87807013639045e-16,0.0433205206224199,0.267,0.194,9.69362802637666e-12,"ASF1B"
2.96488567384589e-16,0.0355319219748408,0.194,0.135,9.98603143808035e-12,"NSDHL"
3.13224088041903e-16,0.0761350763991246,0.995,0.986,1.05497005093393e-11,"STMN1"
3.1660473193413e-16,-0.133899758702491,0.961,0.94,1.06635639762734e-11,"PPDPF"
3.19546317984198e-16,0.0489957376882799,0.43,0.334,1.07626395360258e-11,"WDR61"
3.40209159072204e-16,0.0353532293963791,0.361,0.274,1.14585846867109e-11,"DDX52"
3.52877224946012e-16,-0.0471616782321629,1,1,1.18852578134066e-11,"RPL37A"
3.74161631203267e-16,0.0572211574745479,0.527,0.417,1.26021379005572e-11,"PPA2"
3.97528499710123e-16,0.0448682417186859,0.465,0.367,1.33891573987367e-11,"COA6"
3.98235304936743e-16,0.0321236292244434,0.141,0.091,1.34129633055744e-11,"LRRC40"
4.01539219865766e-16,0.0665426167235393,0.604,0.497,1.35242424642989e-11,"PSMD11"
4.1431462447189e-16,0.0835548053416764,0.962,0.919,1.39545308668377e-11,"NDUFS6"
4.19633414503692e-16,0.0872214345229136,0.875,0.787,1.41336730338989e-11,"EIF4A1"
4.25918262446621e-16,0.0725027033175208,0.636,0.525,1.43453529974646e-11,"PRPS1"
4.33645740230892e-16,0.057626350681375,0.511,0.41,1.46056221767167e-11,"DCAF13"
4.62964370515931e-16,0.0441448141608607,0.413,0.319,1.55931029633471e-11,"RUVBL1"
5.02413935268852e-16,0.0582381276543896,0.543,0.434,1.69218037537902e-11,"COPS3"
5.25957900251365e-16,0.0281625682479218,0.414,0.316,1.77147880383662e-11,"CCS"
5.29972449027168e-16,0.0403930560090358,0.411,0.319,1.7850002055684e-11,"TIMM23"
5.34361853681025e-16,0.0313791901497877,0.235,0.169,1.79978415938306e-11,"MRPL39"
5.37498343848543e-16,0.0361676910889128,0.223,0.159,1.81034817191628e-11,"FANCL"
5.47860175707815e-16,0.0408218189304239,0.336,0.253,1.84524785780149e-11,"MTMR14"
5.6416159798042e-16,-0.131937261319231,0.899,0.883,1.90015267815785e-11,"BRI3"
5.68272610374775e-16,0.126510542083156,0.837,0.757,1.91399897900328e-11,"SSB"
5.87812453224885e-16,0.0997131450815061,0.854,0.766,1.97981112370674e-11,"CNPY2"
6.13239496186555e-16,0.0337370785195562,0.153,0.101,2.06545194710594e-11,"CHAF1B"
6.72479937501788e-16,0.0296502938368391,0.233,0.167,2.26497967749977e-11,"SLC20A1"
7.13553880701594e-16,0.0982601269793115,0.88,0.789,2.40332082559104e-11,"XRCC6"
7.22883109630214e-16,0.0954608071853955,0.851,0.758,2.43474260154553e-11,"ADH5"
7.29327455941511e-16,0.0757618889465381,0.919,0.853,2.4564478043566e-11,"OSTC"
7.3460816492426e-16,0.0458220156784115,0.543,0.429,2.4742337602814e-11,"C4orf27"
7.35531464207085e-16,-0.153371740320929,0.783,0.755,2.47734352459588e-11,"EPB41L4A-AS1"
7.670975111715e-16,0.0379827686819205,0.274,0.202,2.58366112737673e-11,"RFC3"
7.71059042998549e-16,0.0820434869041825,0.682,0.578,2.59700396272341e-11,"EEF1E1"
8.14826084220705e-16,0.0338728570015754,0.327,0.245,2.74441573426376e-11,"SPCS3"
8.26629194410761e-16,0.0330664395617861,0.135,0.087,2.78416978969488e-11,"NACA2"
8.68552471659552e-16,0.0528774334941514,0.443,0.348,2.92537157979654e-11,"PSME3"
8.89194724036145e-16,0.0411544734532305,0.452,0.354,2.99489675002614e-11,"FAM92A1"
8.90657880532293e-16,0.0809436026672531,0.312,0.24,2.99982480742082e-11,"LIX1"
9.43882968912033e-16,0.0324148994168752,0.31,0.231,3.17909222759262e-11,"C5orf15"
9.45554967232577e-16,0.0999251637128609,0.812,0.715,3.18472368513604e-11,"CACYBP"
9.70303308831888e-16,0.0306876652488544,0.206,0.144,3.26807857447668e-11,"FUZ"
9.90493716265778e-16,-0.140742995427634,0.912,0.899,3.33608188575477e-11,"C6orf48"
1.01712520897855e-15,0.024215079459538,0.197,0.136,3.42577941636065e-11,"C3orf38"
1.05426002284104e-15,0.0540023561874865,0.498,0.396,3.55085318293091e-11,"SERPINF1"
1.09108542614215e-15,0.0369662287970769,0.353,0.268,3.67488482378938e-11,"AIFM1"
1.1482958573155e-15,0.0286244835211148,0.364,0.277,3.86757527702433e-11,"CD2BP2"
1.15187752936446e-15,0.0600140403954068,0.524,0.42,3.87963870665245e-11,"BCAS2"
1.21126072960341e-15,0.0324978999373808,0.25,0.181,4.07964726337725e-11,"PHF20L1"
1.25316244008337e-15,0.0288146749122683,0.253,0.183,4.22077641444479e-11,"BYSL"
1.32090773290368e-15,0.0693847954273924,0.676,0.561,4.44894933519288e-11,"CDC123"
1.3273255835129e-15,0.0379423922303422,0.338,0.255,4.4705652978298e-11,"SRRT"
1.36233488994218e-15,0.0384778216393651,0.44,0.343,4.58848014281425e-11,"CFAP20"
1.36745681664478e-15,0.0250897967726556,0.176,0.12,4.60573130414129e-11,"ASL"
1.40976202136926e-15,0.0407797454856178,0.455,0.357,4.74821946417382e-11,"BAZ1B"
1.41604741488577e-15,0.0541894304342275,0.538,0.433,4.76938929807677e-11,"SELT"
1.466156524495e-15,-0.0487802297586297,1,1,4.9381617901516e-11,"RPL15"
1.47303534031739e-15,0.036706386734057,0.303,0.226,4.96133032972301e-11,"SUCLA2"
1.484782027915e-15,0.0411101670170095,0.364,0.279,5.0008943482205e-11,"DYNC1LI1"
1.54828940731656e-15,0.0368018939201522,0.353,0.268,5.2147935527829e-11,"GTPBP6"
1.61695728422425e-15,0.0334544166430885,0.237,0.171,5.44607382899571e-11,"CDK11B"
1.64346597720017e-15,0.044323715188207,0.24,0.173,5.53535775780791e-11,"REC8"
1.72951924126795e-15,0.0877631154681147,0.878,0.802,5.82519375651459e-11,"YWHAB"
1.73621269015051e-15,0.0853817299941761,0.901,0.823,5.84773796169594e-11,"CCT4"
1.74032512018277e-15,0.0532299641935469,0.523,0.421,5.86158903728758e-11,"PSMC6"
1.7461985389335e-15,0.0359856397374957,0.398,0.306,5.88137129898192e-11,"PON2"
1.93683781046929e-15,0.0449218617629705,0.371,0.287,6.52346342944161e-11,"NSL1"
2.02852767039075e-15,0.0378561453480882,0.334,0.252,6.83228404664307e-11,"GART"
2.06952483792328e-15,0.0668258159727221,0.67,0.557,6.97036660660939e-11,"PSME2"
2.11033357986439e-15,0.036965890063985,0.388,0.298,7.10781453034126e-11,"MPHOSPH6"
2.1607575490818e-15,0.0730917555942607,0.624,0.513,7.27764750106242e-11,"MCM3"
2.16436807504131e-15,0.0222818128978648,0.12,0.075,7.28980811354664e-11,"ATAD3B"
2.20838046283834e-15,0.0246247493770889,0.171,0.116,7.43804623688580e-11,"RAD54L"
2.42600239177289e-15,0.035208596051406,0.322,0.242,8.17101865573027e-11,"KHDRBS3"
2.44425810240871e-15,0.0335116689250466,0.39,0.298,8.23250571472277e-11,"NELFCD"
2.49223945502227e-15,0.0832862227330942,0.726,0.611,8.39411170846051e-11,"VCP"
2.5343958934986e-15,0.0534800191966707,0.39,0.302,8.53609880889263e-11,"CADM1"
2.55721813543048e-15,0.0468242724073015,0.408,0.318,8.61296640194340e-11,"ASMTL"
2.82503882714237e-15,0.029723888227258,0.299,0.223,9.51501327369823e-11,"LAP3"
2.95301208649271e-15,0.0475202138809144,0.496,0.393,9.94604000851609e-11,"PRCC"
3.02601955192163e-15,-0.0422117918913187,1,1,1.01919364528272e-10,"RPS14"
3.03804521291897e-15,0.0367951706214507,0.422,0.325,1.02324400816324e-10,"U2AF2"
3.09206038236727e-15,0.0690425487348231,0.609,0.501,1.04143685738512e-10,"PSMC4"
3.12697341023617e-15,0.0369824309344878,0.162,0.11,1.05319591430165e-10,"BRAT1"
3.2165025498818e-15,0.038868400855785,0.29,0.218,1.08335022382569e-10,"ATP2A1-AS1"
3.26130472010579e-15,0.0240897222895581,0.212,0.15,1.09844004277883e-10,"PMS1"
3.36073221524962e-15,0.047003320181086,0.455,0.357,1.13192821741822e-10,"TM7SF2"
3.37088396352135e-15,0.0235967549025455,0.19,0.131,1.13534742775363e-10,"ME2"
3.37769295742586e-15,0.0246915103148779,0.215,0.152,1.13764076499061e-10,"CERK"
3.55651598162796e-15,0.0376700995109723,0.37,0.284,1.19787014777211e-10,"MFAP1"
3.6471460360661e-15,0.0294987456695302,0.228,0.164,1.22839525640742e-10,"POLR3E"
3.68459897121933e-15,0.0592175423454172,0.67,0.553,1.24100977949638e-10,"NAE1"
3.6906477356149e-15,0.0295352262655001,0.2,0.14,1.24304706383245e-10,"ATAD3A"
3.70330434516864e-15,0.0832407187650142,0.892,0.82,1.24730993649625e-10,"RCN2"
3.78250411524265e-15,0.0880991853807269,0.942,0.89,1.27398521105488e-10,"EIF4A2"
3.81150761296757e-15,0.0969136727202911,0.846,0.752,1.28375387912361e-10,"NASP"
4.06738936647799e-15,0.0373907594836799,0.473,0.372,1.36993741252345e-10,"GLUD1"
4.12190828677354e-15,0.0359861153461241,0.334,0.255,1.3882999300682e-10,"GPN1"
4.20956203337961e-15,0.0318368607694869,0.296,0.221,1.41782258846259e-10,"SAAL1"
4.31548929152435e-15,0.0953530988456992,0.818,0.724,1.45349994827832e-10,"KPNA2"
4.32905843945225e-15,0.0359669955993005,0.402,0.311,1.45807017299191e-10,"ACO2"
4.35484436750054e-15,0.0767481754098061,0.68,0.573,1.46675513141786e-10,"ASNA1"
4.64445082085947e-15,0.0419343019181044,0.404,0.315,1.56429748097368e-10,"MRPL19"
4.91220094115893e-15,0.0319849407948895,0.171,0.117,1.65447839899174e-10,"VWA9"
4.9366960883437e-15,0.0843672501898181,0.98,0.955,1.66272860951504e-10,"BSG"
5.20966406619033e-15,0.0458191475457148,0.499,0.396,1.75466695413356e-10,"DBN1"
5.24240693492682e-15,0.0252795114726823,0.297,0.221,1.7656950797527e-10,"TSPAN13"
5.48781622294473e-15,0.0627949832576293,0.999,0.999,1.84835138205001e-10,"HMGA1"
5.54199191308504e-15,0.0289269727962784,0.297,0.22,1.86659829624617e-10,"DNAJC10"
5.71676740714625e-15,0.0475091231398118,0.52,0.415,1.92546443040093e-10,"MAGED1"
5.72069337179322e-15,0.0871835871697413,0.82,0.723,1.92678673455367e-10,"GGCT"
5.72877432063601e-15,0.0648468653347398,0.579,0.478,1.92950847893342e-10,"H2AFY2"
6.24095627784495e-15,0.0324487301340082,0.353,0.268,2.10201648394096e-10,"FUOM"
6.26406826467252e-15,0.0256491548831375,0.269,0.197,2.10980083222435e-10,"APITD1"
6.3574993683305e-15,0.0636826064174685,0.736,0.627,2.14126936224739e-10,"PGD"
6.40156768185492e-15,0.0362392586930377,0.501,0.397,2.15611201092555e-10,"ABT1"
6.41165570046842e-15,0.0720080951218574,0.76,0.641,2.15950975647477e-10,"GABARAPL2"
6.42474830990975e-15,0.0530152319925669,0.564,0.458,2.1639194782607e-10,"UPF3B"
6.59316845197953e-15,0.0198369599285201,0.285,0.209,2.22064506631123e-10,"NECAP2"
6.80939343226826e-15,0.0312404264197338,0.304,0.23,2.29347180192227e-10,"G6PD"
7.27666945452282e-15,0.0824696584084714,0.946,0.895,2.45085503897783e-10,"HNRNPA0"
7.43313236509412e-15,0.0391515353455133,0.281,0.209,2.50355331188735e-10,"CDC6"
7.80747802087916e-15,0.0434876695859689,0.269,0.201,2.62963667221231e-10,"GINS4"
7.89292103477132e-15,0.0221249307355214,0.388,0.299,2.65841473372133e-10,"HSPH1"
7.89643297094888e-15,0.0345601929113728,0.389,0.301,2.65959758894529e-10,"INO80C"
8.03353822133528e-15,0.0386970137295652,0.391,0.304,2.70577600832793e-10,"RNF145"
8.49868847984948e-15,0.0729463351477939,0.778,0.671,2.8624432668981e-10,"SMARCB1"
9.20969769766906e-15,0.0404980370012701,0.447,0.35,3.10191828155192e-10,"HSPBP1"
9.31806609932899e-15,0.0266472018284001,0.163,0.111,3.138417842915e-10,"AAR2"
9.82343564717963e-15,0.0987823675949226,0.813,0.715,3.30863136032657e-10,"CCT5"
9.93624486261095e-15,0.0316135590990748,0.296,0.222,3.34662663217599e-10,"TRUB2"
9.99126295163138e-15,0.0239582012629991,0.282,0.208,3.36515727473897e-10,"RANBP3"
1.0055121094388e-14,0.0325134544127168,0.19,0.133,3.38666533580081e-10,"STX18"
1.04170046849424e-14,0.0383267312450726,0.512,0.408,3.50855134793544e-10,"MZT1"
1.05641243628719e-14,0.069218354274557,0.718,0.606,3.55810272665889e-10,"NUDT5"
1.08228671623444e-14,0.0280340912333482,0.235,0.17,3.64524988894923e-10,"VARS"
1.08350964452044e-14,0.0317418489107729,0.274,0.203,3.64936883370931e-10,"ERP44"
1.09029364599848e-14,0.0878604001945122,0.786,0.691,3.67221802908748e-10,"PSMA3"
1.0998234731348e-14,0.0998584325985949,0.626,0.533,3.70431543986531e-10,"FRZB"
1.10094332822675e-14,0.0398789148513771,0.346,0.266,3.70808722380051e-10,"HMOX2"
1.28239620571722e-14,0.0344736837847285,0.389,0.301,4.31923866047617e-10,"UTP18"
1.30184828102173e-14,0.0370109490216591,0.396,0.308,4.38475519530927e-10,"ASF1A"
1.32332687561164e-14,0.0423797597681826,0.383,0.297,4.45709724974755e-10,"TBRG4"
1.32756889665206e-14,0.0254833732691805,0.133,0.087,4.47138480081381e-10,"FARS2"
1.38589082889819e-14,0.0330626337639398,0.237,0.174,4.66781890081199e-10,"CEP78"
1.40585845246738e-14,0.0236939965188297,0.282,0.209,4.73507185375539e-10,"RBM23"
1.44700724608309e-14,0.031132278667926,0.125,0.081,4.87366510553247e-10,"COCH"
1.48078783120413e-14,0.0317884215216475,0.334,0.254,4.98744149427863e-10,"RNASEH2B"
1.50703432157678e-14,0.0464676353625312,0.549,0.441,5.07584229850274e-10,"G6PC3"
1.5302563915078e-14,0.0278293488239157,0.315,0.237,5.15405655223742e-10,"R3HCC1"
1.56901996956033e-14,0.0573560387609321,0.607,0.495,5.28461615947613e-10,"HIGD1A"
1.58411211472097e-14,0.0293797750079536,0.329,0.248,5.33544801359171e-10,"RPF1"
1.58529888945434e-14,0.0692232141012895,0.616,0.513,5.33944518957116e-10,"ACAT2"
1.58592378304102e-14,0.0275728093997889,0.2,0.142,5.34154989366045e-10,"SETD9"
1.65113263629008e-14,0.0262403703660835,0.175,0.121,5.56117983228862e-10,"EID2"
1.66434127001743e-14,0.0396314489139995,0.529,0.422,5.60566783154571e-10,"MTX1"
1.6772982582853e-14,0.0261100959874106,0.251,0.183,5.64930826373073e-10,"NDUFAF6"
1.71111147325753e-14,0.0272021967846339,0.349,0.267,5.7631945530787e-10,"TIMELESS"
1.71813530969968e-14,0.0410728398832771,0.327,0.247,5.78685153659951e-10,"CDH2"
1.76946402072642e-14,0.0393168054912823,0.423,0.333,5.95973176820866e-10,"SLBP"
1.92269987289856e-14,0.0543821719995504,0.537,0.431,6.47584544190964e-10,"TPRKB"
1.99194688235637e-14,0.0958491141266762,0.793,0.702,6.70907629446448e-10,"TALDO1"
1.99892714483178e-14,0.0624495730061155,0.694,0.584,6.73258651650791e-10,"NAA10"
